Timestamp,Session number,Density,Temperature,Mass flow rate,Mass total,Pressure,Is session active,Product: Name,Product: Category,Product: Sulphur content (%)
01/01/2023 19:34:30,122,955,41,249,977,2.92,TRUE,LSFO,Conventional,0.05
01/01/2023 19:35:00,122,936,41,228,979,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:35:30,122,955,41,230,981,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:36:00,122,955,41.1,230,983,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:36:30,122,955,41,230,985,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:37:00,122,955,41,230,987,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:37:30,122,955,41,230,989,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:38:00,122,955,41,230,991,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:38:30,122,955,41,230,993,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:39:00,122,955,41,230,995,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:39:30,122,955,41,230,997,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:40:00,122,955,41,230,998,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:40:30,122,955,41,230,1000,2.85,TRUE,LSFO,Conventional,0.05
01/01/2023 19:41:00,122,955,41,230,1002,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:41:30,122,955,41,230,1004,2.84,TRUE,LSFO,Conventional,0.05
01/01/2023 19:42:00,122,955,40.9,230,1006,2.85,TRUE,LSFO,Conventional,0.05
01/01/2023 19:42:30,122,953,40.9,216,1008,2.66,TRUE,LSFO,Conventional,0.05
01/01/2023 19:43:00,122,928,40.8,144,1009,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:43:30,122,955,40.8,147,1011,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:44:00,122,955,40.9,147,1012,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:44:30,122,955,40.9,147,1013,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:45:00,122,955,41,148,1014,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:45:30,122,955,40.9,147,1016,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:46:00,122,955,41,147,1017,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:46:30,122,955,41,147,1018,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:47:00,122,955,41,148,1019,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:47:30,122,955,41,147,1020,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:48:00,122,955,40.9,147,1022,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:48:30,122,955,40.9,147,1023,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:49:00,122,955,40.9,147,1024,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:49:30,122,955,40.9,148,1025,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:50:00,122,955,40.9,148,1027,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:50:30,122,955,40.9,148,1028,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:51:00,122,955,40.8,148,1029,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:51:30,122,955,40.8,147,1030,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:52:00,122,955,40.8,148,1032,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:52:30,122,955,40.8,147,1033,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:53:00,122,955,40.8,147,1034,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:53:30,122,955,40.7,147,1035,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:54:00,122,955,40.7,148,1036,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:54:30,122,955,40.7,147,1038,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:55:00,122,955,40.6,148,1039,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:55:30,122,955,40.6,147,1040,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:56:00,122,955,40.4,147,1041,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:56:30,122,955,40.4,147,1043,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:57:00,122,955,40.3,147,1044,2.63,TRUE,LSFO,Conventional,0.05
01/01/2023 19:57:30,122,955,40.2,147,1045,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:58:00,122,955,40.1,146,1046,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:58:30,122,955,40,146,1048,2.62,TRUE,LSFO,Conventional,0.05
01/01/2023 19:59:00,122,953,39.8,111,1049,2.55,TRUE,LSFO,Conventional,0.05
01/01/2023 19:59:30,122,955,39.7,0,1049,2.3,TRUE,LSFO,Conventional,0.05
01/01/2023 20:00:00,122,955,39.6,-12.4,1049,2.11,TRUE,LSFO,Conventional,0.05
01/01/2023 20:00:30,122,955,39.6,0,1048,0.806,TRUE,LSFO,Conventional,0.05
01/01/2023 20:01:00,122,883,39.5,0,1048,0.826,TRUE,LSFO,Conventional,0.05
01/01/2023 20:01:30,122,761,39.4,0,1048,0.881,TRUE,LSFO,Conventional,0.05
01/01/2023 20:02:00,122,954,39.2,0,1048,0.875,TRUE,LSFO,Conventional,0.05
01/01/2023 20:02:30,122,952,39.2,0,1048,0.88,TRUE,LSFO,Conventional,0.05
01/01/2023 20:03:00,123,918,38.9,0,0,0.89,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:04:00,123,903,38.9,0,0,0.894,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:04:30,123,811,38.7,0,0,0.898,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:05:00,123,775,38.7,0,0,0.9,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:05:30,123,785,38.6,0,0,0.901,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:06:00,123,793,38.5,0,0,0.901,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:06:30,123,803,38.4,0,0,0.902,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:07:00,123,805,38.3,0,0,0.903,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:07:30,123,811,38.2,0,0,0.903,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:08:00,123,814,38.1,0,0,0.903,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:08:30,123,816,38,0,0,0.904,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:09:00,123,820,37.9,0,0,0.904,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:09:30,123,823,37.8,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:10:00,123,824,37.7,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:10:30,123,827,37.7,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:11:00,123,828,37.5,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:11:30,123,830,37.5,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:12:00,123,832,37.4,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:12:30,123,833,37.3,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:13:00,123,835,37.2,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:13:30,123,837,37.1,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:14:00,123,838,37,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:14:30,123,839,36.9,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:15:00,123,841,36.9,0,0,0.907,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:15:30,123,841,36.8,0,0,0.906,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:16:00,123,840,36.7,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:16:30,123,840,36.6,0,0,0.905,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:17:00,123,839,36.6,0,0,0.904,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:17:30,123,839,36.5,0,0,0.904,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:18:00,123,839,36.4,0,0,0.903,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:18:30,123,839,36.3,0,0,0.903,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:19:00,123,839,36.2,0,0,0.902,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:19:30,123,838,36.2,0,0,0.902,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:20:00,123,838,36.1,0,0,0.901,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:20:30,123,838,36,0,0,0.901,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:21:00,123,838,35.9,0,0,0.9,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:21:30,123,837,35.8,0,0,0.9,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:22:00,123,838,35.7,0,0,0.9,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:22:30,123,838,35.7,0,0,0.899,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:23:00,123,837,35.6,0,0,0.899,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:23:30,123,838,35.5,0,0,0.899,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:24:00,123,838,35.4,0,0,0.898,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:24:30,123,838,35.3,0,0,0.898,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:25:00,123,837,35.3,0,0,0.898,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:25:30,123,838,35.2,0,0,0.897,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:26:00,123,838,35.1,0,0,0.897,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:26:30,123,838,35,0,0,0.896,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:27:00,123,838,35,0,0,0.896,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:27:30,123,838,34.9,0,0,0.895,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:28:00,123,839,34.8,0,0,0.895,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:28:30,123,839,34.8,0,0,0.894,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:29:00,123,839,34.7,0,0,0.894,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:29:30,123,839,34.6,0,0,0.893,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:30:00,123,839,34.6,0,0,0.893,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:30:30,123,839,34.4,0,0,0.892,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:31:00,123,839,34.4,0,0,0.892,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:31:30,123,839,34.3,0,0,0.891,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:32:00,123,840,34.2,0,0,0.891,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:32:30,123,840,34.2,0,0,0.89,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:33:00,123,840,34.1,0,0,0.89,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:33:30,123,840,34,0,0,0.889,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:34:00,123,840,34,0,0,0.889,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:34:30,123,840,33.9,0,0,0.888,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:35:00,123,840,33.8,0,0,0.888,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:35:30,123,841,33.7,0,0,0.888,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:36:00,123,841,33.6,0,0,0.887,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:36:30,123,841,33.6,0,0,0.887,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:37:00,123,841,33.5,0,0,0.886,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:37:30,123,841,33.4,0,0,0.886,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:38:00,123,842,33.4,0,0,0.885,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:38:30,123,841,33.3,0,0,0.885,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:39:00,123,841,33.2,0,0,0.885,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:39:30,123,841,33.1,0,0,0.884,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:40:00,123,841,33,0,0,0.884,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:40:30,123,842,32.9,0,0,0.883,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:41:00,123,842,32.9,0,0,0.883,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:41:30,123,842,32.8,0,0,0.882,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:42:00,123,842,32.8,0,0,0.882,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:42:30,123,842,32.7,0,0,0.881,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:43:00,123,842,32.6,0,0,0.881,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:43:30,123,842,32.5,0,0,0.881,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:44:00,123,842,32.4,0,0,0.88,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:44:30,123,842,32.4,0,0,0.88,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:45:00,123,842,32.3,0,0,0.88,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:45:30,123,842,32.2,0,0,0.879,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:46:00,123,842,32.1,0,0,0.879,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:46:30,123,843,32.1,0,0,0.879,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:47:00,123,843,32,0,0,0.878,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:47:30,123,843,31.9,0,0,0.878,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:48:00,123,842,31.9,0,0,0.878,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:48:30,123,843,31.8,0,0,0.878,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:49:00,123,842,31.7,0,0,0.877,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:49:30,123,843,31.6,0,0,0.877,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:50:00,123,843,31.6,0,0,0.877,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:50:30,123,843,31.5,0,0,0.876,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:51:00,123,843,31.4,0,0,0.876,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:51:30,123,843,31.3,0,0,0.876,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:52:00,123,844,31.3,0,0,0.876,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:52:30,123,844,31.2,0,0,0.875,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:53:00,123,843,31.1,0,0,0.875,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:53:30,123,843,31.1,0,0,0.875,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:54:00,123,844,31,0,0,0.874,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:54:30,123,844,30.9,0,0,0.874,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:55:00,123,844,30.9,0,0,0.874,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:55:30,123,844,30.8,0,0,0.873,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:56:00,123,844,30.7,0,0,0.873,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:56:30,123,844,30.6,0,0,0.873,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:57:00,123,844,30.6,0,0,0.873,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:57:30,123,844,30.5,0,0,0.872,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:58:00,123,844,30.4,0,0,0.872,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:58:30,123,844,30.4,0,0,0.872,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:59:00,123,844,30.3,0,0,0.872,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 20:59:30,123,845,30.2,0,0,0.871,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:00:00,123,845,30.1,0,0,0.871,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:00:30,123,845,30.1,0,0,0.871,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:01:00,123,845,30,0,0,0.871,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:01:30,123,845,29.9,0,0,0.87,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:02:00,123,845,29.9,0,0,0.87,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:02:30,123,845,29.8,0,0,0.87,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:03:00,123,845,29.7,0,0,0.87,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:03:30,123,845,29.7,0,0,0.869,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:04:00,123,845,29.6,0,0,0.869,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:04:30,123,845,29.5,0,0,0.869,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:05:00,123,846,29.4,0,0,0.869,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:05:30,123,846,29.4,0,0,0.868,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:06:00,123,846,29.3,0,0,0.868,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:06:30,123,846,29.2,0,0,0.868,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:07:00,123,846,29.2,0,0,0.868,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:07:30,123,846,29.1,0,0,0.867,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:08:00,123,846,29,0,0,0.867,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:08:30,123,846,29,0,0,0.867,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:09:00,123,846,28.9,0,0,0.867,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:09:30,123,846,28.8,0,0,0.866,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:10:00,123,846,28.8,0,0,0.866,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:10:30,123,846,28.7,0,0,0.866,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:11:00,123,846,28.7,0,0,0.866,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:11:30,123,846,28.6,0,0,0.866,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:12:00,123,846,28.5,0,0,0.865,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:12:30,123,846,28.5,0,0,0.865,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:13:00,123,847,28.4,0,0,0.865,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:13:30,123,846,28.3,0,0,0.865,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:14:00,123,846,28.3,0,0,0.865,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:14:30,123,846,28.2,0,0,0.864,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:15:00,123,846,28.1,0,0,0.864,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:15:30,123,846,28.1,0,0,0.864,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:16:00,123,846,28,0,0,0.864,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:16:30,123,846,28,0,0,0.863,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:17:00,123,846,27.9,0,0,0.863,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:17:30,123,846,27.8,0,0,0.863,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:18:00,123,847,27.7,0,0,0.863,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:18:30,123,846,27.7,0,0,0.862,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:19:00,123,846,27.6,0,0,0.862,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:19:30,123,846,27.6,0,0,0.862,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:20:00,123,846,27.5,0,0,0.862,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:20:30,123,846,27.4,0,0,0.861,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:21:00,123,846,27.4,0,0,0.861,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:21:30,123,846,27.3,0,0,0.861,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:22:00,123,846,27.3,0,0,0.861,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:22:30,123,846,27.2,0,0,0.861,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:23:00,123,846,27.2,0,0,0.86,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:23:30,123,846,27.1,0,0,0.86,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:24:00,123,846,27.1,0,0,0.86,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:24:30,123,846,27,0,0,0.86,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:25:00,123,846,26.9,0,0,0.86,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:25:30,123,846,26.9,0,0,0.859,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:26:00,123,845,26.8,0,0,0.859,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:26:30,123,845,26.8,0,0,0.859,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:27:00,123,845,26.7,0,0,0.859,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:27:30,123,846,26.6,0,0,0.858,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:28:00,123,847,26.6,0,0,0.858,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:28:30,123,846,26.5,0,0,0.858,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:29:00,123,846,26.5,0,0,0.858,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:29:30,123,845,26.4,0,0,0.857,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:30:00,123,845,26.3,0,0,0.857,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:30:30,123,845,26.3,0,0,0.857,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:31:00,123,844,26.3,0,0,0.857,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:31:30,123,844,26.2,0,0,0.856,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:32:00,123,844,26.1,0,0,0.856,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:32:30,123,844,26,0,0,0.855,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:33:00,123,844,26,0,0,0.855,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:33:30,123,844,25.9,0,0,0.854,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:34:00,123,843,25.8,0,0,0.854,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:34:30,123,843,25.8,0,0,0.854,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:35:00,123,843,25.7,0,0,0.853,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:35:30,123,843,25.6,0,0,0.853,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:36:00,123,843,25.6,0,0,0.853,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:36:30,123,842,25.5,0,0,0.853,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:37:00,123,842,25.5,0,0,0.852,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:37:30,123,841,25.4,0,0,0.852,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:38:00,123,841,25.3,0,0,0.852,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:38:30,123,841,25.2,0,0,0.851,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:39:00,123,841,25.2,0,0,0.851,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:39:30,123,841,25.2,0,0,0.851,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:40:00,123,841,25.1,0,0,0.851,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:40:30,123,841,25,0,0,0.85,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:41:00,123,841,25,0,0,0.85,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:41:30,123,841,24.9,0,0,0.85,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:42:00,123,840,24.8,0,0,0.85,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:42:30,123,840,24.7,0,0,0.85,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:43:00,123,840,24.7,0,0,0.849,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:43:30,123,840,24.6,0,0,0.849,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:44:00,123,839,24.5,0,0,0.849,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:44:30,123,839,24.5,0,0,0.849,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:45:00,123,839,24.5,0,0,0.849,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:45:30,123,839,24.4,0,0,0.848,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:46:00,123,839,24.3,0,0,0.848,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:46:30,123,839,24.2,0,0,0.848,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:47:00,123,839,24.2,0,0,0.848,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:47:30,123,838,24.1,0,0,0.848,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:48:00,123,839,24,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:48:30,123,839,23.9,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:49:00,123,838,23.9,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:49:30,123,838,23.8,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:50:00,123,838,23.8,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:50:30,123,838,23.8,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:51:00,123,838,23.7,0,0,0.847,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:51:30,123,838,23.6,0,0,0.846,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:52:00,123,838,23.6,0,0,0.846,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:52:30,123,838,23.5,0,0,0.846,FALSE,BIO ULSFO,Bio,0.01
01/01/2023 21:53:00,123,838,23.4,0,0,0.846,FALSE,BIO ULSFO,Bio,0.01
